from_city,to_city,distance_km,flights_per_day,flight_time_hr
City_05492,City_07990,2364.4,1,3.49
City_05492,City_04863,2362.6,3,3.11
City_01419,City_07156,1350.5,5,1.97
City_01419,City_09358,707.6,5,1.04
City_01419,City_08002,1216.3,4,1.84
City_01419,City_06742,1931.1,4,2.76
City_01419,City_04307,1115.5,3,1.59
City_01419,City_08094,819.0,4,1.1
City_01419,City_08399,1795.8,5,2.36
City_01419,City_08751,965.3,4,1.34
City_08824,City_04434,1833.6,4,2.62
City_08824,City_03523,891.1,6,1.24
City_08824,City_01854,2960.4,4,3.97
City_08824,City_08291,2645.2,2,3.86
City_08824,City_07845,1359.9,3,1.76
City_08824,City_04880,3087.3,2,4.13
City_08824,City_09538,2855.8,5,3.71
City_08824,City_04220,1299.7,5,1.77
City_09037,City_00479,1785.7,4,2.72
City_09037,City_07812,1753.9,3,2.39
City_09037,City_09452,1029.6,5,1.52
City_09037,City_08594,1053.0,2,1.48
City_09037,City_09932,526.1,6,0.7
City_09037,City_08505,1154.3,5,1.54
City_09037,City_06885,2190.3,4,3.31
City_09037,City_01456,712.6,6,1.02
City_04299,City_05492,1911.4,3,2.5
City_04299,City_02328,1668.7,6,2.15
City_04299,City_06873,1828.0,6,2.79
City_04299,City_00643,504.4,1,0.7
City_04299,City_00870,1939.5,5,2.62
City_04299,City_05653,1806.4,6,2.57
City_04299,City_01728,1725.3,6,2.31
City_04299,City_08688,1759.2,3,2.49
City_03320,City_00170,914.8,5,1.18
City_03320,City_09609,1466.8,6,2.25
City_03320,City_07908,1286.9,4,1.73
City_03320,City_06881,679.3,4,1.04
City_03320,City_02265,2976.6,4,3.98
City_03320,City_01209,2648.1,3,3.5
City_03320,City_06825,1976.4,3,2.76
City_03320,City_09677,1844.0,3,2.49
City_07812,City_05592,2121.0,1,3.25
City_07812,City_02126,2214.9,2,2.9
City_07812,City_01632,2065.0,5,3.14
City_07812,City_01809,248.7,5,0.35
City_07812,City_07152,1996.5,3,2.76
City_07812,City_02022,1098.2,3,1.63
City_07812,City_06288,1917.6,1,2.6
City_07812,City_03940,2418.4,5,3.49
City_09861,City_03243,2455.7,4,3.63
City_09861,City_03435,2069.5,4,2.9
City_09861,City_04513,1120.8,1,1.56
City_09861,City_07941,1877.0,4,2.46
City_09861,City_03052,2000.1,1,2.72
City_09861,City_01437,1720.2,5,2.39
City_09861,City_07108,3353.2,4,5.08
City_09861,City_01464,2096.0,3,3.0
City_03843,City_07796,1986.9,4,2.73
City_03843,City_04151,2353.3,2,3.07
City_03843,City_02442,2131.9,5,2.83
City_03843,City_04167,729.4,2,1.11
City_03843,City_08530,565.2,1,0.85
City_03843,City_06590,596.8,5,0.82
City_03843,City_03451,1720.1,5,2.32
City_03843,City_06009,2333.1,2,3.4
City_01906,City_02969,451.4,6,0.61
City_01906,City_00834,805.0,6,1.07
City_01906,City_03713,1014.7,5,1.36
City_01906,City_02462,1135.3,6,1.73
City_01906,City_07789,2095.5,2,3.19
City_01906,City_07835,1377.7,1,1.93
City_01906,City_06674,2185.6,3,3.21
City_01906,City_00311,2432.4,4,3.19
City_02995,City_07870,1400.2,3,2.08
City_02995,City_03382,1007.1,4,1.43
City_02995,City_05913,1594.9,1,2.14
City_02995,City_03836,1044.8,4,1.56
City_02995,City_00343,2064.8,3,3.01
City_02995,City_07699,1351.5,2,1.79
City_02995,City_03490,1597.6,2,2.05
City_02995,City_03940,1988.3,4,2.76
City_05481,City_07461,588.9,5,0.85
City_05481,City_05188,1954.3,4,2.86
City_05481,City_03626,2082.0,5,3.12
City_05481,City_09019,2778.9,4,3.57
City_05481,City_06655,2008.1,2,2.82
City_05481,City_03448,1018.0,4,1.37
City_05481,City_06771,1310.8,2,2.01
City_05481,City_06027,484.2,2,0.72
City_04908,City_05451,2427.5,4,3.7
City_04908,City_00304,1453.6,1,2.06
City_04908,City_09051,938.2,1,1.31
City_04908,City_01596,2203.2,4,2.88
City_04908,City_04033,293.9,3,0.38
City_04908,City_05295,2520.1,4,3.71
City_04908,City_03509,902.0,5,1.24
City_04908,City_05430,695.0,2,0.95
City_00840,City_08911,1647.2,3,2.17
City_00840,City_00026,1514.4,1,2.05
City_00840,City_04462,585.3,6,0.82
City_00840,City_07941,1420.1,5,1.97
City_00840,City_02243,604.6,4,0.89
City_00840,City_01185,1608.8,3,2.35
City_00840,City_01905,2033.8,6,3.02
City_00840,City_05434,881.1,1,1.14
City_07802,City_02435,1080.0,1,1.64
City_07802,City_05762,465.7,1,0.63
City_07802,City_08444,863.4,6,1.21
City_07802,City_01944,799.9,2,1.21
City_07802,City_04383,1602.6,5,2.42
City_07802,City_08530,1251.7,6,1.7
City_07802,City_05740,1618.8,6,2.11
City_01944,City_07699,1575.8,4,2.27
City_01944,City_08288,2523.8,4,3.38
City_01944,City_02653,320.3,2,0.48
City_01944,City_00261,1877.9,4,2.88
City_01944,City_03855,946.9,3,1.27
City_01944,City_03444,729.4,4,1.0
City_01944,City_07194,1914.0,5,2.47
City_01944,City_05062,2290.6,4,3.38
City_05778,City_03655,1321.8,3,1.84
City_05778,City_05188,1435.8,4,2.07
City_05778,City_08559,1197.4,4,1.59
City_05778,City_01196,590.3,2,0.88
City_05778,City_03247,1184.2,1,1.75
City_05778,City_05647,1048.1,5,1.51
City_05778,City_01209,1994.0,5,2.94
City_05778,City_03085,1406.4,5,1.97
City_00479,City_02080,1564.0,3,2.02
City_00479,City_02725,1891.7,4,2.68
City_00479,City_08373,661.0,1,0.99
City_00479,City_09834,2459.4,1,3.64
City_00479,City_03829,1215.6,4,1.58
City_00479,City_09830,1667.5,2,2.21
City_00479,City_07895,1448.8,2,2.13
City_00479,City_01448,921.9,2,1.37
City_06980,City_08791,1535.9,5,2.34
City_06980,City_04411,1380.3,1,2.12
City_06980,City_03173,2757.2,5,3.85
City_06980,City_05568,1379.5,4,1.79
City_06980,City_03529,806.7,1,1.19
City_06980,City_06082,1194.9,3,1.73
City_06980,City_09876,1315.0,6,1.71
City_06980,City_03419,3300.6,6,4.65
City_03418,City_02503,2120.6,4,3.14
City_03418,City_06083,901.1,5,1.17
City_03418,City_00149,698.7,2,0.92
City_03418,City_00395,1578.9,3,2.34
City_03418,City_01114,1777.3,3,2.3
City_03418,City_09285,786.3,3,1.08
City_03418,City_03848,710.0,5,0.95
City_03418,City_03387,1344.6,6,1.92
City_09376,City_03191,1633.1,5,2.21
City_09376,City_01385,2199.8,5,2.9
City_09376,City_05721,1081.1,1,1.56
City_09376,City_03542,1139.1,3,1.7
City_09376,City_06036,675.4,4,0.9
City_09376,City_06551,547.4,4,0.78
City_09376,City_03747,1290.8,4,1.85
City_09376,City_09269,876.8,4,1.28
City_04179,City_01385,3534.7,4,5.43
City_04179,City_01613,2242.9,5,3.31
City_04179,City_04431,1152.9,2,1.62
City_04179,City_02796,1814.4,1,2.43
City_04179,City_03250,2176.9,1,2.97
City_04179,City_06136,2590.4,4,3.53
City_04179,City_06614,1589.5,2,2.18
City_04179,City_01679,818.5,3,1.12
City_02322,City_05647,604.9,5,0.82
City_02322,City_05804,2492.6,1,3.66
City_02322,City_03464,1479.4,1,2.18
City_02322,City_01517,1171.9,2,1.63
City_02322,City_05957,2302.4,4,3.13
City_02322,City_05535,978.6,4,1.43
City_02322,City_00808,2747.3,5,3.55
City_02322,City_03191,2306.1,3,3.43
City_04152,City_05958,1923.5,5,2.54
City_04152,City_03976,1258.8,1,1.78
City_04152,City_03435,255.4,4,0.33
City_04152,City_01379,1377.1,4,1.99
City_04152,City_01385,2263.7,3,3.14
City_04152,City_00553,1557.4,6,2.28
City_04152,City_06009,975.2,5,1.32
City_06194,City_06395,578.2,5,0.88
City_06194,City_07845,1188.0,3,1.54
City_06194,City_00375,1632.2,4,2.4
City_06194,City_07287,1883.6,5,2.53
City_06194,City_08291,2373.6,3,3.54
City_06194,City_09145,884.6,3,1.25
City_06194,City_00376,1046.1,5,1.37
City_06194,City_01520,2189.1,1,3.1
City_08289,City_09905,3346.1,4,4.56
City_08289,City_06392,2010.3,5,2.88
City_08289,City_00293,1987.0,6,2.78
City_08289,City_01930,2847.9,1,4.07
City_08289,City_03268,2765.8,3,4.06
City_08289,City_09323,1766.7,6,2.27
City_08289,City_07194,1650.2,2,2.25
City_08289,City_07812,987.0,4,1.4
City_05647,City_05662,2233.3,2,3.17
City_05647,City_02716,1723.2,3,2.61
City_05647,City_05783,2014.5,5,2.73
City_05647,City_00557,1041.0,4,1.47
City_05647,City_01177,1799.8,1,2.31
City_05647,City_01406,2473.9,6,3.31
City_05647,City_04626,1478.5,4,2.1
City_05647,City_07702,1730.4,2,2.25
City_03191,City_08060,1799.2,1,2.6
City_03191,City_01827,3254.3,4,5.0
City_03191,City_00988,3417.5,5,4.57
City_03191,City_09471,535.2,6,0.72
City_03191,City_04534,1419.0,4,1.98
City_03191,City_07721,2443.0,4,3.47
City_03191,City_06288,2133.2,6,3.15
City_03191,City_08498,1691.7,2,2.35
City_05352,City_09047,241.5,2,0.36
City_05352,City_01379,1030.7,2,1.38
City_05352,City_00434,1999.6,6,2.72
City_05352,City_00552,782.9,2,1.12
City_05352,City_07194,939.2,2,1.32
City_05352,City_05868,1050.0,6,1.55
City_05352,City_04078,515.2,1,0.78
City_05352,City_09088,1253.2,1,1.65
City_02701,City_09116,1301.5,6,1.94
City_02701,City_03117,1859.0,1,2.4
City_02701,City_07653,1264.5,4,1.94
City_02701,City_02898,2787.9,3,4.05
City_02701,City_03952,2225.6,1,3.06
City_02701,City_09839,600.0,6,0.79
City_02701,City_07990,2647.3,2,3.42
City_05362,City_08594,1312.1,6,1.77
City_05362,City_02368,1841.6,1,2.8
City_05362,City_07401,2067.1,1,3.05
City_05362,City_07570,981.2,5,1.28
City_05362,City_05783,337.4,4,0.48
City_05362,City_05226,1549.9,3,2.34
City_05362,City_09105,2491.7,5,3.23
City_05362,City_04791,1254.9,6,1.62
City_03421,City_04326,816.1,5,1.09
City_03421,City_05775,747.7,2,0.98
City_03421,City_09923,2327.2,5,3.12
City_03421,City_00089,2204.0,6,3.04
City_03421,City_04863,1959.7,3,2.75
City_03421,City_04043,569.6,3,0.76
City_03421,City_04515,2019.8,4,2.97
City_03421,City_09148,2457.3,4,3.76
City_04818,City_02368,2181.5,1,3.23
City_04818,City_07900,612.6,6,0.88
City_04818,City_03539,1195.5,6,1.78
City_04818,City_06077,784.8,5,1.11
City_04818,City_01933,1000.2,1,1.37
City_04818,City_03234,2466.0,3,3.77
City_04818,City_05445,1384.9,4,1.95
City_04818,City_01209,2332.3,4,3.42
City_01848,City_01209,1806.7,5,2.43
City_01848,City_07309,1696.9,2,2.34
City_01848,City_04590,1373.6,4,1.87
City_01848,City_09414,792.3,5,1.06
City_01848,City_02107,1835.0,1,2.37
City_01848,City_02611,895.7,2,1.35
City_01848,City_09396,1718.9,5,2.52
City_01848,City_01520,1631.9,4,2.35
City_02265,City_07365,2704.0,5,3.71
City_02265,City_06317,1192.6,3,1.55
City_02265,City_06604,1489.9,2,1.96
City_02265,City_02653,2435.1,5,3.15
City_02265,City_03829,1838.0,5,2.36
City_02265,City_03939,2078.5,4,2.73
City_02265,City_01220,1651.3,3,2.37
City_02265,City_04797,2216.4,4,3.16
City_01704,City_06238,1619.3,1,2.37
City_01704,City_01209,2632.4,5,3.46
City_01704,City_09256,1072.2,1,1.62
City_01704,City_03418,465.7,2,0.65
City_01704,City_01491,1065.2,2,1.53
City_01704,City_00170,1515.4,5,2.12
City_01704,City_00438,1413.6,1,2.01
City_01704,City_08188,1497.7,4,2.26
City_05999,City_04106,1293.1,6,1.94
City_05999,City_03336,1873.7,6,2.65
City_05999,City_05934,2289.5,3,3.46
City_05999,City_04126,1904.3,5,2.75
City_05999,City_00810,2689.8,5,3.8
City_05999,City_07789,2271.1,4,3.17
City_05999,City_06746,2448.1,6,3.55
City_05999,City_09752,2471.2,1,3.51
City_01738,City_05526,1952.1,4,2.54
City_01738,City_06590,2019.8,2,2.95
City_01738,City_04186,1979.0,3,2.89
City_01738,City_08291,209.4,3,0.29
City_01738,City_05647,1874.1,3,2.46
City_01738,City_06103,1540.1,2,2.36
City_01738,City_03303,2274.8,6,3.14
City_01738,City_00553,2289.0,6,3.11
City_04431,City_06447,1518.4,1,2.01
City_04431,City_06947,604.1,4,0.84
City_04431,City_05303,842.7,6,1.14
City_04431,City_07951,1065.8,2,1.48
City_04431,City_09569,1533.4,2,2.12
City_04431,City_05058,1710.7,6,2.48
City_04431,City_05226,1951.3,6,2.65
City_04431,City_04179,1152.9,5,1.48
City_03851,City_02402,2398.2,1,3.59
City_03851,City_01676,2743.0,2,3.75
City_03851,City_02547,2594.1,2,3.57
City_03851,City_02408,1752.5,6,2.58
City_03851,City_00619,2603.7,2,3.64
City_03851,City_01177,2721.8,4,3.84
City_03851,City_06298,1401.9,5,1.88
City_03851,City_02969,2268.3,4,3.35
City_01866,City_03576,3028.7,2,4.38
City_01866,City_05036,3401.8,1,5.0
City_01866,City_08213,796.2,4,1.16
City_01866,City_07077,2435.5,2,3.16
City_01866,City_06766,2919.1,6,4.2
City_01866,City_03765,3062.2,1,3.93
City_01866,City_05210,2573.4,6,3.33
City_01866,City_03539,1894.4,2,2.48
City_08035,City_07287,2125.0,4,2.96
City_08035,City_05909,2049.6,5,2.65
City_08035,City_09973,756.2,2,1.16
City_08035,City_01646,516.8,3,0.68
City_08035,City_03418,1231.1,4,1.79
City_08035,City_03320,2438.8,5,3.41
City_08035,City_03921,2104.5,5,2.93
City_08035,City_00265,2482.7,4,3.53
City_09739,City_02748,1751.7,1,2.3
City_09739,City_08391,1183.5,5,1.75
City_09739,City_00022,3270.3,4,4.75
City_09739,City_03674,2639.3,6,3.9
City_09739,City_01209,2317.3,6,3.07
City_09739,City_04818,1534.5,1,2.25
City_09739,City_04945,1469.5,5,2.14
City_09739,City_03382,985.5,4,1.31
City_01517,City_04931,1559.7,1,2.0
City_01517,City_01080,1674.3,6,2.35
City_01517,City_08116,2892.0,5,4.44
City_01517,City_08866,2246.6,4,3.16
City_01517,City_04876,1142.5,3,1.58
City_01517,City_09324,242.1,2,0.34
City_01517,City_03509,1073.7,3,1.42
City_01517,City_03963,1813.9,2,2.42
City_08330,City_06317,1172.1,1,1.66
City_08330,City_06858,1764.7,1,2.35
City_08330,City_00530,2497.4,3,3.35
City_08330,City_04241,2170.8,3,3.1
City_08330,City_09754,2948.8,6,4.47
City_08330,City_01559,1773.4,4,2.31
City_08330,City_04797,1675.7,1,2.29
City_08330,City_04373,2310.1,4,3.19
City_00256,City_03887,2692.5,2,4.01
City_00256,City_01931,3109.1,1,4.3
City_00256,City_05592,363.7,5,0.56
City_00256,City_00654,2650.4,6,3.96
City_00256,City_05596,2129.7,2,3.24
City_00256,City_06609,2956.3,1,3.89
City_00256,City_03320,2881.5,2,3.7
City_00256,City_07825,2591.7,5,3.59
City_03963,City_01897,1445.9,5,1.96
City_03963,City_04758,1422.5,2,1.95
City_03963,City_05572,872.8,6,1.18
City_03963,City_06590,1681.8,6,2.39
City_03963,City_09066,2421.0,5,3.62
City_03963,City_08470,366.8,1,0.51
City_03963,City_00984,1074.4,6,1.6
City_03963,City_06195,1845.6,4,2.62
City_09607,City_09947,2587.1,3,3.7
City_09607,City_06481,1748.7,2,2.27
City_09607,City_01486,2662.6,2,3.74
City_09607,City_00976,1710.3,2,2.29
City_09607,City_03836,1206.9,3,1.7
City_09607,City_00096,678.3,6,0.91
City_09607,City_09088,1849.2,5,2.59
City_09607,City_00006,1477.8,6,2.17
City_04241,City_01140,2403.6,4,3.34
City_04241,City_02032,1929.5,5,2.53
City_04241,City_00101,2877.2,2,3.94
City_04241,City_00891,2096.5,5,2.79
City_04241,City_08639,2407.2,3,3.14
City_04241,City_07605,3019.0,2,4.54
City_04241,City_01551,1286.9,6,1.88
City_04241,City_01520,1187.0,4,1.64
City_07825,City_04888,1325.4,3,1.82
City_07825,City_07768,2356.1,2,3.27
City_07825,City_06653,1781.7,5,2.63
City_07825,City_01760,1617.7,2,2.13
City_07825,City_03304,717.0,1,0.96
City_07825,City_01209,2291.7,5,3.28
City_07825,City_08087,1536.8,3,2.17
City_07825,City_06713,948.6,2,1.32
City_05852,City_00258,1177.2,3,1.61
City_05852,City_04299,1225.2,3,1.63
City_05852,City_02701,2169.8,1,3.26
City_05852,City_03639,1079.2,3,1.45
City_05852,City_06449,2406.2,5,3.46
City_05852,City_03250,324.3,1,0.45
City_05852,City_05303,340.8,5,0.52
City_05852,City_07908,1194.5,3,1.56
City_08042,City_01276,922.9,5,1.24
City_08042,City_02347,1291.8,5,1.78
City_08042,City_03655,2012.4,6,2.66
City_08042,City_07949,528.2,1,0.79
City_08042,City_04434,2756.6,1,4.16
City_08042,City_08960,1362.2,1,1.89
City_08042,City_09432,3150.8,3,4.81
City_08042,City_03234,1774.1,6,2.29
City_08147,City_03239,1904.1,2,2.63
City_08147,City_01216,1455.8,5,1.89
City_08147,City_08139,1362.3,2,2.07
City_08147,City_04434,1607.9,1,2.47
City_08147,City_03523,2696.5,4,3.66
City_08147,City_04908,2226.8,3,3.01
City_08147,City_08911,1371.1,4,2.01
City_08147,City_01220,908.0,4,1.33
City_01385,City_06686,3693.6,2,5.1
City_01385,City_00375,2685.3,6,3.49
City_01385,City_01456,1328.8,4,2.0
City_01385,City_08969,1453.5,1,2.0
City_01385,City_09923,1661.5,4,2.52
City_01385,City_02092,644.7,5,0.94
City_01385,City_09116,2321.2,6,3.09
City_01385,City_06583,3365.0,2,5.0
City_08446,City_01462,1567.4,1,2.32
City_08446,City_02126,2180.3,3,2.82
City_08446,City_08147,1889.8,3,2.89
City_08446,City_08551,1800.0,1,2.64
City_08446,City_06403,1575.6,2,2.12
City_08446,City_00654,776.0,6,1.09
City_08446,City_08824,1292.4,6,1.89
City_08446,City_08139,2368.4,1,3.21
City_02169,City_08960,2417.8,1,3.19
City_02169,City_04908,2455.3,2,3.49
City_02169,City_00149,1412.6,4,2.03
City_02169,City_03269,2736.3,6,3.67
City_02169,City_04513,2362.8,1,3.35
City_02169,City_04945,1903.2,5,2.54
City_02169,City_00743,2463.7,2,3.63
City_02169,City_02227,964.7,3,1.25
City_02368,City_02202,3615.4,6,5.26
City_02368,City_00857,2378.6,4,3.5
City_02368,City_08836,2860.3,1,3.98
City_02368,City_01498,2611.4,3,3.69
City_02368,City_02576,3570.7,1,4.64
City_02368,City_02995,2665.2,3,4.07
City_02368,City_01216,2848.9,6,3.72
City_02368,City_03723,2464.6,2,3.39
City_07879,City_09066,2953.1,2,4.17
City_07879,City_01437,2184.0,5,3.15
City_07879,City_04813,623.1,3,0.95
City_07879,City_08193,2524.3,3,3.54
City_07879,City_07029,1782.7,4,2.31
City_07879,City_07603,773.2,4,1.06
City_07879,City_03780,2149.3,2,2.81
City_08364,City_09514,1190.9,1,1.66
City_08364,City_03445,1080.5,2,1.5
City_08364,City_01809,1632.9,3,2.46
City_08364,City_02708,380.2,6,0.53
City_08364,City_00459,1022.0,5,1.49
City_08364,City_04033,1834.6,4,2.53
City_08364,City_06746,856.8,5,1.12
City_08364,City_02796,1674.9,3,2.35
City_01665,City_06764,1056.9,2,1.37
City_01665,City_02305,1017.0,4,1.38
City_01665,City_01416,917.6,4,1.34
City_01665,City_04803,945.6,6,1.4
City_01665,City_02403,1478.0,5,2.22
City_01665,City_04840,1498.3,5,2.27
City_01665,City_05506,1517.6,1,2.13
City_01665,City_05338,1844.2,6,2.79
City_03116,City_00164,2421.0,1,3.5
City_03116,City_04872,2935.2,6,3.93
City_03116,City_00765,2400.6,1,3.47
City_03116,City_09973,1474.4,2,2.06
City_03116,City_06027,814.1,5,1.09
City_03116,City_06041,933.1,1,1.24
City_03116,City_03484,705.2,2,0.93
City_03116,City_05528,2506.0,2,3.43
City_07938,City_01437,1821.7,6,2.5
City_07938,City_06238,497.9,4,0.73
City_07938,City_04253,936.2,4,1.34
City_07938,City_04914,1558.5,5,2.21
City_07938,City_07368,1256.4,1,1.62
City_07938,City_06742,2348.9,1,3.57
City_07938,City_07363,1731.6,5,2.5
City_07938,City_03234,1914.0,4,2.61
City_03940,City_03116,2707.7,2,4.14
City_03940,City_02602,476.0,3,0.69
City_03940,City_02126,888.3,5,1.19
City_03940,City_01486,3255.0,4,4.45
City_03940,City_08072,2259.7,3,3.33
City_03940,City_06609,2729.6,6,3.56
City_03940,City_07912,1480.8,4,2.05
City_03940,City_04590,1545.9,1,2.01
City_07780,City_08751,2147.6,1,3.1
City_07780,City_06713,1212.4,6,1.83
City_07780,City_03311,1077.9,2,1.64
City_07780,City_07492,1159.3,4,1.68
City_07780,City_09583,441.7,3,0.63
City_07780,City_05909,1880.6,4,2.75
City_07780,City_06041,2726.3,2,3.54
City_07780,City_04186,1819.7,5,2.55
City_04387,City_04383,1266.7,3,1.8
City_04387,City_02866,1244.9,4,1.71
City_04387,City_00259,2039.2,2,2.96
City_04387,City_04530,312.5,4,0.42
City_04387,City_00643,1405.8,5,2.14
City_04387,City_01177,2533.9,3,3.43
City_04387,City_06589,558.7,3,0.83
City_04387,City_04065,1010.7,4,1.32
City_00376,City_06163,1985.6,3,2.75
City_00376,City_01307,2541.4,4,3.76
City_00376,City_03529,2561.3,6,3.33
City_00376,City_07796,2782.1,2,4.06
City_00376,City_03513,2387.1,2,3.14
City_00376,City_02403,480.7,5,0.73
City_00376,City_08446,406.2,2,0.62
City_00376,City_02602,2346.3,1,3.32
City_04840,City_01641,2571.7,4,3.68
City_04840,City_07339,2104.7,4,3.03
City_04840,City_03594,1856.5,4,2.69
City_04840,City_06967,2743.8,6,4.2
City_04840,City_07870,1873.8,4,2.6
City_04840,City_00712,762.7,1,1.02
City_04840,City_02725,1554.6,5,2.19
City_04840,City_01379,1462.4,2,2.1
City_03382,City_01793,313.3,4,0.46
City_03382,City_01533,1024.0,6,1.55
City_03382,City_06428,559.7,1,0.85
City_03382,City_03243,934.1,2,1.25
City_03382,City_02173,2607.2,3,3.89
City_03382,City_03250,627.8,4,0.93
City_03382,City_06484,2671.6,1,3.81
City_03382,City_03490,1857.2,6,2.55
City_07001,City_05829,1274.7,4,1.86
City_07001,City_03740,2132.1,4,2.76
City_07001,City_01728,2007.6,4,2.61
City_07001,City_08857,2070.4,2,2.98
City_07001,City_05870,1706.0,2,2.26
City_07001,City_08518,2127.4,4,2.92
City_07001,City_07273,1961.4,5,2.66
City_07001,City_00483,1373.8,6,1.91
City_05216,City_05446,699.3,3,0.91
City_05216,City_02442,2046.2,1,2.67
City_05216,City_06706,2736.7,1,3.55
City_05216,City_03642,2559.5,4,3.57
City_05216,City_07689,435.8,1,0.57
City_05216,City_04014,2876.2,4,3.72
City_05216,City_02209,1310.9,5,1.84
City_05216,City_02322,1258.8,2,1.87
City_04211,City_03244,1060.0,6,1.58
City_04211,City_02854,1406.1,4,2.08
City_04211,City_00808,916.5,2,1.32
City_04211,City_06966,1858.0,3,2.47
City_04211,City_03740,1971.9,6,2.9
City_04211,City_04152,917.5,6,1.23
City_04211,City_00557,614.4,3,0.89
City_04211,City_01614,1732.6,2,2.57
City_01557,City_07037,2600.7,1,3.62
City_01557,City_05659,1228.1,4,1.8
City_01557,City_04316,824.7,5,1.22
City_01557,City_00992,1024.1,4,1.42
City_01557,City_03976,1689.0,2,2.18
City_01557,City_02951,2128.7,4,2.95
City_01557,City_07938,2191.5,6,2.81
City_01557,City_01200,2206.6,4,2.94
City_02402,City_07785,1497.0,5,2.13
City_02402,City_03713,1318.9,6,1.74
City_02402,City_04753,485.5,3,0.63
City_02402,City_00991,1384.5,6,2.06
City_02402,City_07565,2216.0,6,2.98
City_02402,City_01848,1570.0,4,2.39
City_02402,City_01027,1568.6,1,2.03
City_02402,City_02369,1492.1,1,2.06
City_05188,City_01931,2595.6,2,3.43
City_05188,City_00370,1572.4,1,2.11
City_05188,City_03529,2722.3,4,3.97
City_05188,City_09061,2479.5,6,3.71
City_05188,City_04265,2508.8,4,3.67
City_05188,City_06302,1688.9,5,2.21
City_05188,City_01809,1983.0,5,2.73
City_05188,City_09177,1998.6,5,3.0
City_02882,City_04179,1745.8,6,2.35
City_02882,City_08722,1266.4,6,1.75
City_02882,City_09969,2569.7,6,3.73
City_02882,City_02261,1662.0,6,2.42
City_02882,City_07785,1195.6,4,1.77
City_02882,City_05130,269.1,3,0.36
City_02882,City_09418,1978.8,3,3.0
