from_city,to_city,distance_km,trains_per_day,travel_time_hr
City_08272,City_06214,1080.1,10,21.3
City_08272,City_07825,2244.2,8,49.1
City_08272,City_00952,1228.7,2,24.3
City_08272,City_01990,256.0,2,4.1
City_08272,City_07074,1821.0,9,29.0
City_08272,City_05805,1348.5,1,26.9
City_08272,City_07611,420.9,8,8.9
City_08465,City_04069,1696.0,3,37.1
City_08465,City_00960,1844.8,9,37.6
City_08465,City_04860,429.5,7,9.0
City_08465,City_04970,1423.0,9,26.4
City_08465,City_03473,1343.9,9,26.0
City_08465,City_05865,1193.1,3,24.2
City_08465,City_04742,1648.9,8,29.5
City_08465,City_02099,1899.4,9,35.5
City_04462,City_05895,1649.5,2,30.2
City_04462,City_09319,1022.0,4,16.7
City_04462,City_09450,719.4,3,11.8
City_04462,City_04732,1292.2,8,20.1
City_04462,City_03686,652.1,1,11.0
City_04462,City_02217,1198.0,4,20.9
City_04462,City_03094,1155.8,6,20.0
City_04462,City_02652,1426.1,4,26.8
City_04462,City_07458,1827.2,10,29.4
City_04462,City_01237,332.2,1,6.2
City_04462,City_00412,1837.4,8,36.1
City_04970,City_01726,1185.8,7,20.9
City_04970,City_02248,1164.4,5,20.1
City_04970,City_01970,1604.8,7,30.2
City_04970,City_09450,1382.6,4,23.6
City_04970,City_06091,874.8,8,14.6
City_04970,City_04337,1572.7,6,29.5
City_04970,City_06434,1030.6,2,16.3
City_04970,City_07079,1826.2,9,36.2
City_04970,City_06141,868.7,4,16.8
City_04970,City_08443,404.9,8,7.4
City_04970,City_03800,727.8,8,11.6
City_04970,City_05022,2044.6,6,36.3
City_04265,City_08549,1761.6,10,34.9
City_04265,City_07437,1553.9,6,28.2
City_04265,City_07177,1771.6,7,38.1
City_04265,City_06467,596.4,9,9.4
City_04265,City_05967,2426.1,4,45.1
City_04265,City_09176,1585.9,5,28.4
City_04265,City_02024,685.6,10,10.9
City_04265,City_02202,96.1,4,1.6
City_04265,City_04328,1854.4,7,40.5
City_04265,City_04388,1972.0,3,39.1
City_09634,City_00342,1324.6,6,29.4
City_09634,City_02410,1676.2,6,27.2
City_09634,City_02617,2351.8,7,42.8
City_09634,City_02123,1671.0,1,34.7
City_09634,City_07401,2030.6,8,33.2
City_09634,City_01668,1136.4,3,19.8
City_09634,City_05877,681.4,10,12.1
City_09634,City_03904,410.0,2,6.5
City_08168,City_00735,2061.5,2,34.7
City_08168,City_00087,1297.9,4,24.1
City_08168,City_03476,631.0,7,12.8
City_08168,City_03993,379.4,3,6.7
City_08168,City_00739,770.8,1,15.6
City_08168,City_04036,2357.0,9,36.3
City_08168,City_06914,1692.2,1,33.1
City_08168,City_04584,914.3,8,18.2
City_08168,City_03700,1163.9,3,21.7
City_06836,City_07715,1301.6,9,20.4
City_06836,City_08399,794.2,9,13.3
City_06836,City_09763,999.6,6,19.5
City_06836,City_04297,310.8,2,6.9
City_06836,City_09093,1300.3,7,21.5
City_06836,City_06977,1716.1,2,30.0
City_06836,City_08797,1646.1,10,30.3
City_06836,City_02067,1830.5,1,29.4
City_06836,City_09859,1958.9,9,39.9
City_03932,City_01377,1249.2,4,21.3
City_03932,City_04337,265.5,4,5.6
City_03932,City_00223,593.2,5,13.0
City_03932,City_09714,789.8,8,13.0
City_03932,City_01142,2094.5,10,41.2
City_03932,City_04911,714.5,6,11.3
City_03932,City_05970,1829.3,2,29.2
City_03932,City_01633,2070.0,7,39.5
City_07569,City_03626,199.5,6,3.8
City_07569,City_00847,2152.9,8,42.2
City_07569,City_06263,1149.7,7,23.3
City_07569,City_09593,1086.9,3,19.4
City_07569,City_02462,926.2,1,15.8
City_07569,City_03700,587.1,8,10.1
City_07569,City_05724,1628.5,1,26.8
City_07569,City_04860,673.5,7,14.6
City_07569,City_04385,1747.8,6,27.0
City_07569,City_01066,565.1,8,11.5
City_07569,City_04337,1548.7,5,32.7
City_07569,City_06535,2000.9,10,37.7
City_06744,City_04900,1781.4,1,29.7
City_06744,City_04895,665.9,7,10.8
City_06744,City_09785,1321.6,7,21.1
City_06744,City_04451,1291.7,2,22.2
City_06744,City_05955,1299.8,4,20.1
City_06744,City_08379,2405.8,8,45.8
City_06744,City_02846,2230.4,1,36.5
City_06744,City_02917,2354.8,3,46.3
City_06744,City_09575,1410.5,6,26.9
City_06744,City_03906,24.3,8,0.4
City_09494,City_03278,1303.3,2,23.6
City_09494,City_01490,1830.5,5,37.2
City_09494,City_00371,1453.6,7,23.3
City_09494,City_07012,2147.0,8,41.6
City_09494,City_03184,2292.2,6,37.0
City_09494,City_04728,1979.9,6,39.4
City_09494,City_05842,977.0,1,18.5
City_09494,City_02396,88.1,4,1.7
City_04953,City_05443,1709.8,3,32.0
City_04953,City_07592,1713.2,6,35.0
City_04953,City_09196,694.6,9,12.4
City_04953,City_02215,1810.7,5,31.7
City_04953,City_00289,2142.4,10,33.4
City_04953,City_00041,2024.5,10,38.2
City_04953,City_03568,1327.4,1,23.7
City_04953,City_06716,1615.2,2,29.2
City_06679,City_07232,1905.8,6,34.4
City_06679,City_09483,1941.6,1,38.2
City_06679,City_07331,378.3,5,6.5
City_06679,City_09291,1055.1,4,19.8
City_06679,City_03585,2012.1,4,31.6
City_06679,City_05054,1302.8,9,24.2
City_06679,City_09693,1577.9,6,33.5
City_06679,City_01347,749.9,7,15.8
City_06679,City_08941,2333.5,10,37.3
City_09392,City_05478,853.1,8,14.9
City_09392,City_06691,2255.0,3,46.8
City_09392,City_07979,1814.0,10,36.9
City_09392,City_00903,1318.4,1,23.1
City_09392,City_08230,1342.7,5,26.4
City_09392,City_07872,1953.4,2,33.3
City_09392,City_06716,1763.8,2,29.0
City_09392,City_08821,731.9,5,11.3
City_09392,City_00692,2260.5,6,43.8
City_09392,City_04290,1781.1,8,31.2
City_09392,City_00274,2146.9,10,47.1
City_06532,City_01371,2237.6,1,41.0
City_06532,City_03097,2472.4,6,46.6
City_06532,City_07372,388.8,9,7.1
City_06532,City_09540,489.7,4,10.6
City_06532,City_04230,2149.0,4,33.7
City_06532,City_06011,1880.2,6,34.9
City_06532,City_08416,1525.4,9,23.6
City_06532,City_07718,1916.0,8,32.5
City_06532,City_03032,2375.8,6,50.4
City_06532,City_02858,2073.0,1,40.9
City_09222,City_06017,1928.5,4,36.4
City_09222,City_06480,330.0,8,6.0
City_09222,City_07074,1900.7,7,29.3
City_09222,City_01396,608.5,10,11.7
City_09222,City_08917,1864.7,10,32.1
City_09222,City_02527,990.3,4,16.5
City_09222,City_08582,2472.8,3,49.0
City_09222,City_07144,1510.3,10,28.7
City_09222,City_08353,2110.5,4,38.8
City_09222,City_07404,2325.0,10,43.5
City_08930,City_01951,1687.9,6,32.7
City_08930,City_04890,1230.1,8,21.7
City_08930,City_04834,1485.2,2,24.3
City_08930,City_07821,314.1,1,5.1
City_08930,City_02676,510.2,5,9.9
City_08930,City_07826,2225.7,1,35.1
City_08930,City_06293,997.4,9,16.9
City_08930,City_07953,1188.6,5,18.9
City_08930,City_00371,1563.1,4,27.8
City_05590,City_06017,1538.6,9,32.2
City_05590,City_03310,1628.8,10,30.2
City_05590,City_02897,1791.8,10,35.4
City_05590,City_00039,2101.8,2,42.3
City_05590,City_02621,1427.0,7,27.1
City_05590,City_00207,2098.3,5,34.8
City_05590,City_06544,2491.1,9,46.5
City_03771,City_05982,570.7,9,10.0
City_03771,City_06744,2109.5,10,39.9
City_03771,City_07176,1518.1,1,27.4
City_03771,City_06441,1813.5,8,32.8
City_03771,City_08445,2104.6,4,37.4
City_03771,City_05654,2071.2,2,32.0
City_03771,City_03852,1841.2,5,38.8
City_03771,City_05938,2383.1,4,46.3
City_03771,City_05675,1503.4,1,25.1
City_08200,City_06661,537.3,10,10.6
City_08200,City_07049,2458.5,1,41.9
City_08200,City_03360,1889.8,5,37.6
City_08200,City_04873,1405.9,5,28.9
City_08200,City_05970,1794.0,1,33.2
City_08200,City_07522,1121.5,6,22.0
City_08200,City_01344,527.9,6,8.9
City_08200,City_01165,2318.6,8,41.2
City_08200,City_01100,1142.1,2,24.7
City_08200,City_01339,2076.5,6,41.5
City_08200,City_07226,1501.8,3,26.8
City_08200,City_06597,1266.7,5,20.1
City_03558,City_06422,1369.4,8,26.7
City_03558,City_04631,1030.4,2,16.5
City_03558,City_06456,189.8,4,3.3
City_03558,City_05870,2160.4,5,41.0
City_03558,City_04761,1158.1,1,23.3
City_03558,City_01915,1111.0,9,23.0
City_03558,City_00590,444.8,9,7.0
City_03558,City_06691,1157.3,1,23.3
City_03558,City_04895,1670.9,7,30.1
City_03558,City_02893,1762.6,10,30.8
City_03558,City_02464,434.3,2,7.4
City_04042,City_05241,1362.2,1,24.2
City_04042,City_03946,218.5,6,3.9
City_04042,City_03183,447.0,8,8.3
City_04042,City_07258,1654.2,8,31.7
City_04042,City_03876,2323.6,2,47.6
City_04042,City_05254,851.5,10,17.3
City_04042,City_03476,1519.8,10,26.4
City_04042,City_01665,1577.7,6,29.8
City_04042,City_07329,472.8,8,7.7
City_04042,City_09984,1199.6,8,20.4
City_04042,City_01559,2168.0,5,35.9
City_07757,City_00157,1482.4,7,24.2
City_07757,City_04805,2027.7,2,33.6
City_07757,City_07926,298.4,8,4.9
City_07757,City_05087,2476.2,2,44.7
City_07757,City_03925,318.8,3,6.0
City_07757,City_04848,1261.9,8,21.1
City_07757,City_05935,707.6,9,13.3
City_07757,City_03661,1746.5,7,27.7
City_07900,City_05558,548.1,4,9.1
City_07900,City_00781,1483.5,7,30.2
City_07900,City_06902,1049.1,9,22.1
City_07900,City_04611,1656.7,1,26.0
City_07900,City_05980,539.6,3,9.0
City_07900,City_06691,1821.9,7,38.3
City_07900,City_04058,1570.2,10,28.4
City_07900,City_09976,74.2,5,1.6
City_07900,City_08211,698.8,5,13.2
City_07900,City_09203,1916.8,6,31.3
City_07900,City_06108,2381.9,5,42.3
City_07900,City_04194,474.4,8,10.4
City_00402,City_05678,629.7,6,12.7
City_00402,City_07258,732.4,5,14.5
City_00402,City_07859,1088.9,4,17.8
City_00402,City_05757,1031.4,10,17.8
City_00402,City_01081,1969.3,5,41.8
City_00402,City_03810,1029.6,2,17.7
City_00402,City_01406,611.4,7,12.6
City_08769,City_09791,258.9,9,4.5
City_08769,City_03853,2073.2,2,35.1
City_08769,City_07597,608.1,9,10.6
City_08769,City_08675,1191.3,5,18.8
City_08769,City_04038,374.9,3,6.7
City_08769,City_07491,1788.4,1,29.4
City_08769,City_01974,639.6,10,13.3
City_07437,City_06863,2358.0,1,45.3
City_07437,City_09919,1760.8,7,34.2
City_07437,City_03187,1422.4,5,24.7
City_07437,City_01746,1469.0,7,26.5
City_07437,City_08414,2000.0,10,37.5
City_07437,City_03544,1999.3,1,43.7
City_07437,City_07884,2364.9,2,41.5
City_07437,City_03168,1262.7,4,25.9
City_07437,City_08549,2226.5,6,46.7
City_03344,City_04838,1098.4,5,24.3
City_03344,City_05389,1664.6,5,26.5
City_03344,City_07896,691.5,2,10.9
City_03344,City_08685,901.9,8,17.5
City_03344,City_02260,1329.1,5,22.6
City_03344,City_07821,1875.2,3,34.6
City_03344,City_08989,606.5,9,11.4
City_03344,City_01851,888.0,2,15.3
City_03344,City_05833,1754.3,3,32.1
City_03344,City_08412,390.0,10,6.5
City_03344,City_01789,1669.8,4,27.3
City_03344,City_00834,807.3,4,16.2
City_04956,City_03946,720.8,6,13.4
City_04956,City_08991,1944.4,10,38.0
City_04956,City_02617,175.3,3,3.9
City_04956,City_08525,406.4,9,8.1
City_04956,City_09637,1119.1,6,20.7
City_04956,City_00271,2474.4,7,53.0
City_04956,City_08885,2248.1,3,35.9
City_04956,City_01332,1634.4,6,35.5
City_04956,City_01081,716.8,7,14.2
City_05888,City_06482,1733.1,1,35.2
City_05888,City_07569,950.1,9,18.6
City_05888,City_01480,1837.3,8,29.3
City_05888,City_06547,2185.9,3,37.8
City_05888,City_03413,1989.8,6,32.3
City_05888,City_08163,1010.1,4,20.2
City_05888,City_04832,2237.8,7,42.7
City_05888,City_04462,1889.4,6,37.3
City_05888,City_03879,2347.9,2,49.4
City_05044,City_07354,574.2,1,11.6
City_05044,City_03310,1603.4,9,31.7
City_05044,City_05088,2300.9,7,42.5
City_05044,City_06869,2036.3,3,37.9
City_05044,City_08844,2139.1,5,36.6
City_05044,City_02641,2488.5,2,39.8
City_05044,City_07000,1114.6,9,19.4
City_05044,City_09778,325.1,9,5.2
City_05044,City_05688,2465.6,2,39.2
City_05044,City_02963,1959.7,4,31.8
City_01614,City_07131,547.8,4,10.6
City_01614,City_06691,424.9,5,6.9
City_01614,City_04721,1775.4,6,30.8
City_01614,City_07667,1376.9,7,29.0
City_01614,City_02562,1569.0,9,26.9
City_01614,City_07899,1258.6,7,20.6
City_01614,City_01787,2089.0,1,38.0
City_01614,City_01964,2394.4,9,51.3
City_01614,City_09944,781.4,4,12.9
City_01614,City_03777,822.2,9,16.2
City_01614,City_09736,2248.1,8,36.9
City_01614,City_09193,1807.3,2,36.2
City_07926,City_04960,1818.5,5,30.1
City_07926,City_03538,2104.2,8,36.0
City_07926,City_04230,1823.3,10,39.0
City_07926,City_03705,1295.9,6,28.6
City_07926,City_03233,1841.5,9,29.4
City_07926,City_01726,1887.0,3,32.3
City_07926,City_00033,291.9,1,4.9
City_07926,City_07909,676.6,6,11.2
City_07926,City_00602,2133.0,7,36.0
City_07564,City_05729,1274.8,2,26.8
City_07564,City_02393,2111.7,7,36.8
City_07564,City_02675,2381.1,7,50.5
City_07564,City_08873,1006.3,10,15.7
City_07564,City_05629,1962.6,6,32.5
City_07564,City_01855,936.6,8,19.0
City_07564,City_03923,2141.4,8,44.5
City_00600,City_01480,2183.3,4,35.9
City_00600,City_00847,1645.6,4,34.7
City_00600,City_02658,993.6,9,19.7
City_00600,City_01685,729.2,5,14.7
City_00600,City_05692,1855.8,10,30.6
City_00600,City_06047,1673.1,5,26.6
City_00600,City_05128,1772.5,3,31.7
City_00600,City_08552,132.4,6,2.6
City_00600,City_04043,2475.3,1,53.6
City_00600,City_02635,1899.2,3,31.3
City_00600,City_01278,1352.7,4,28.7
City_05813,City_05605,683.5,6,10.7
City_05813,City_08782,1298.1,1,20.2
City_05813,City_03529,1306.7,9,23.8
City_05813,City_05573,501.8,1,8.0
City_05813,City_02323,2178.3,6,37.1
City_05813,City_07719,689.0,10,15.1
City_05813,City_01379,920.4,1,18.5
City_05813,City_03098,764.0,5,13.2
City_05813,City_05692,940.1,4,14.7
City_05813,City_07975,417.6,10,8.7
City_05813,City_06823,1509.0,7,31.5
City_05813,City_08767,2492.0,6,42.5
City_06086,City_01555,2104.9,6,35.6
City_06086,City_03542,290.0,7,4.7
City_06086,City_03353,2332.5,9,45.7
City_06086,City_00868,2389.5,8,45.6
City_06086,City_08778,1956.3,6,32.8
City_06086,City_03238,1853.3,8,33.1
City_06086,City_01237,2229.2,4,36.1
City_06086,City_00412,448.3,4,7.9
City_06086,City_05558,1905.1,10,33.7
City_06086,City_08500,2217.9,5,45.1
City_05301,City_02020,550.4,1,9.7
City_05301,City_00802,1229.8,6,26.4
City_05301,City_07031,668.4,9,12.1
City_05301,City_02837,1917.6,6,31.8
City_05301,City_01606,1443.6,9,26.8
City_05301,City_00583,433.5,3,7.1
City_05301,City_06003,1357.4,9,21.3
City_05301,City_01988,893.4,1,15.3
City_05301,City_07900,821.8,10,15.9
City_05301,City_06067,1439.8,3,24.2
City_05301,City_07258,1471.2,9,29.5
City_05301,City_02489,1700.5,8,30.7
City_04078,City_00316,217.7,1,3.7
City_04078,City_05103,1105.2,2,19.7
City_04078,City_09000,1369.1,9,25.5
City_04078,City_02144,1593.9,6,27.7
City_04078,City_05669,1882.5,10,30.3
City_04078,City_05573,968.5,9,19.0
City_04078,City_08575,602.0,1,9.8
City_04078,City_08509,1689.4,5,32.6
City_04078,City_08020,656.5,7,13.6
City_04078,City_01415,1583.0,6,27.0
City_04078,City_02991,218.8,7,3.8
City_04078,City_08749,730.0,1,11.6
City_03212,City_05423,499.6,3,9.3
City_03212,City_03517,1386.8,9,22.7
City_03212,City_02645,1253.5,9,23.2
City_03212,City_04966,1617.6,9,29.9
City_03212,City_01026,993.4,6,21.6
City_03212,City_05860,2016.4,10,36.0
City_03212,City_03167,1949.9,1,33.5
City_03212,City_01517,1336.8,1,24.4
City_03212,City_01812,1327.8,3,28.9
City_03212,City_05168,785.6,7,12.9
City_03733,City_05666,830.3,10,13.1
City_03733,City_08048,1130.7,8,17.5
City_03733,City_09634,2399.0,4,42.4
City_03733,City_02761,1297.4,7,21.1
City_03733,City_02441,2335.1,9,46.7
City_03733,City_04835,1840.9,8,37.7
City_03733,City_05322,1681.4,3,36.7
City_03733,City_03240,2310.3,5,40.1
City_03733,City_04058,1577.2,5,25.6
City_04873,City_02961,2303.4,5,50.9
City_04873,City_09766,724.5,8,14.6
City_04873,City_02613,2350.6,2,41.6
City_04873,City_09325,768.9,2,12.2
City_04873,City_03165,1267.7,10,21.1
City_04873,City_03410,2012.9,1,42.5
City_04873,City_03200,1106.5,3,24.0
City_04873,City_09996,1651.3,4,27.5
City_04873,City_05473,272.4,8,4.3
City_03184,City_04007,2438.2,10,41.6
City_03184,City_04011,2363.0,2,39.6
City_03184,City_06167,2311.5,10,37.8
City_03184,City_08809,1781.8,5,28.0
City_03184,City_00257,1807.3,7,38.7
City_03184,City_05775,887.8,7,16.7
City_03184,City_08967,1643.7,7,32.6
City_05380,City_02648,1136.8,2,17.5
City_05380,City_09015,892.7,8,15.2
City_05380,City_04584,1049.5,4,20.2
City_05380,City_00878,1904.3,8,36.7
City_05380,City_00534,1562.3,6,32.8
City_05380,City_09770,388.0,1,6.9
City_05380,City_09392,85.5,2,1.3
City_05380,City_02348,1858.5,4,41.1
City_04965,City_02542,1208.3,1,26.0
City_04965,City_07742,912.0,7,19.6
City_04965,City_00282,1985.2,9,40.2
City_04965,City_04043,2325.5,2,45.1
City_04965,City_04039,1782.0,10,28.0
City_04965,City_04643,649.9,1,10.5
City_04965,City_05462,385.0,8,7.6
City_04965,City_07775,1344.9,7,21.5
City_04965,City_08336,381.2,5,7.7
City_04965,City_07371,989.6,1,17.7
City_05641,City_01118,2142.8,1,35.1
City_05641,City_02478,2281.3,3,40.6
City_05641,City_05087,2108.0,4,44.9
City_05641,City_06095,2408.3,8,50.4
City_05641,City_05727,745.6,3,12.0
City_05641,City_07872,1018.0,5,19.3
City_05641,City_06197,1434.9,5,22.2
City_05641,City_07564,826.8,8,17.5
City_05641,City_01732,1947.0,7,42.4
City_05641,City_07963,1697.3,7,36.7
City_04029,City_07219,1383.2,8,21.5
City_04029,City_01693,1389.3,4,25.3
City_04029,City_06971,852.6,8,15.3
City_04029,City_09080,911.8,10,18.9
City_04029,City_05459,1097.9,5,23.1
City_04029,City_08886,1704.9,2,37.2
City_04029,City_03816,890.9,8,18.5
City_02882,City_00409,986.2,10,21.7
City_02882,City_07528,1603.2,5,29.5
City_02882,City_05791,1679.2,9,28.3
City_02882,City_05354,1143.8,2,19.7
City_02882,City_01053,1789.3,8,38.7
City_02882,City_01451,1414.4,6,23.4
City_02882,City_00561,2196.5,5,40.5
City_02882,City_05494,864.6,7,14.5
City_02882,City_09563,1361.9,9,23.6
City_02882,City_00432,2039.1,8,33.9
City_02882,City_06133,2052.5,8,36.1
City_02882,City_07463,1707.7,4,27.9
City_03922,City_01852,1960.0,4,37.0
City_03922,City_04912,1976.5,8,31.7
City_03922,City_03190,215.7,6,3.7
City_03922,City_09688,2167.9,5,35.9
City_03922,City_04834,2336.5,10,36.2
City_03922,City_08707,2475.8,1,40.3
City_03922,City_01390,188.8,10,3.2
City_03922,City_07843,1784.4,10,28.9
City_03922,City_05215,2205.2,4,36.8
City_03922,City_09064,1738.8,8,31.3
City_03922,City_02301,978.6,9,16.5
City_03922,City_09866,1397.8,7,27.3
City_01632,City_06011,924.7,4,15.3
City_01632,City_01428,595.3,9,13.2
City_01632,City_07363,2232.2,6,36.1
City_01632,City_07922,2109.7,4,41.9
City_01632,City_00532,2433.8,4,53.5
City_01632,City_07538,613.6,10,10.0
City_01632,City_04966,757.2,3,16.6
City_01632,City_05072,1358.8,8,21.9
City_01632,City_01243,1206.1,1,26.5
City_01632,City_02270,1539.9,7,24.0
City_08964,City_08636,363.2,8,7.0
City_08964,City_07079,763.7,5,14.2
City_08964,City_06663,2246.8,4,36.7
City_08964,City_03529,1054.5,10,19.6
City_08964,City_02402,2207.7,5,36.3
City_08964,City_00972,1034.2,2,16.2
City_08964,City_08478,1686.8,4,30.3
City_08964,City_03905,1045.1,6,22.4
City_08964,City_08445,1756.7,8,28.3
City_08964,City_08601,1478.1,3,24.1
City_08840,City_01064,2356.4,4,51.2
City_08840,City_03167,1949.4,6,35.4
City_08840,City_02046,401.4,2,7.4
City_08840,City_07945,2346.9,3,36.3
City_08840,City_01499,287.1,4,4.9
City_08840,City_06559,1050.2,1,18.8
City_08840,City_01377,2385.9,1,39.3
City_08840,City_00749,2284.5,5,40.7
City_08840,City_04154,1217.9,1,21.9
City_08379,City_08892,966.0,9,16.3
City_08379,City_03844,2347.3,2,49.8
City_08379,City_08238,1870.5,6,34.0
City_08379,City_00055,1098.2,5,21.5
City_08379,City_03428,113.4,4,2.5
City_08379,City_02016,1804.9,6,30.8
City_08379,City_05009,561.9,8,8.9
City_08379,City_03947,1086.1,3,23.2
City_08379,City_08260,1140.5,3,21.2
City_00135,City_03739,813.1,7,14.7
City_00135,City_01823,1946.4,1,34.6
City_00135,City_07877,2034.6,2,31.6
City_00135,City_00168,1838.2,8,28.3
City_00135,City_06896,791.3,7,12.3
City_00135,City_08364,2204.9,6,46.3
City_00135,City_00489,2422.8,6,50.4
City_00135,City_08230,1790.7,7,32.7
City_00135,City_01571,2372.8,8,50.2
City_00135,City_08283,2291.8,1,42.4
City_00135,City_04575,2366.2,1,37.1
City_04834,City_04234,837.3,9,15.7
City_04834,City_05668,961.6,7,19.0
City_04834,City_01687,1700.5,5,36.2
City_04834,City_01164,1532.2,8,24.4
City_04834,City_05575,1638.8,6,26.2
City_04834,City_03108,2440.9,5,45.6
City_04834,City_04883,1100.3,10,21.3
City_04834,City_03452,976.8,8,19.2
City_04834,City_04970,873.0,3,16.8
City_04834,City_09589,451.0,6,8.3
City_04834,City_06706,604.9,7,10.8
City_03381,City_00700,2472.8,10,42.8
City_03381,City_03383,1907.2,8,32.1
City_03381,City_00792,252.0,4,4.3
City_03381,City_06841,1486.2,10,28.3
City_03381,City_00463,2007.5,7,34.9
City_03381,City_03837,1987.7,7,43.5
City_03381,City_00365,1440.3,3,22.3
City_03381,City_05195,1075.6,4,18.5
City_03381,City_07102,1440.6,1,30.7
City_01852,City_09404,1454.1,1,23.2
City_01852,City_02176,97.5,6,1.6
City_01852,City_03372,400.9,1,6.8
City_01852,City_02947,971.1,2,18.7
City_01852,City_04370,1318.3,2,23.0
City_01852,City_03346,692.3,7,11.6
City_01852,City_06938,569.0,4,11.9
City_01852,City_02478,1657.2,1,28.6
City_01852,City_07371,1085.0,8,17.2
City_01852,City_05301,997.1,3,19.3
City_01852,City_05048,1004.9,10,18.8
City_01852,City_01207,557.7,2,10.7
City_01541,City_02467,2029.3,10,31.4
City_01541,City_04738,1951.0,6,33.2
City_01541,City_07528,891.1,4,18.0
City_01541,City_03264,944.4,9,15.6
City_01541,City_05996,905.9,2,17.1
City_01541,City_04180,2200.6,10,37.5
City_01541,City_01241,578.4,1,10.8
City_01541,City_07733,1166.5,9,19.5
City_01541,City_07401,1708.7,9,36.6
City_01541,City_00710,2258.8,7,42.7
City_01541,City_03206,1404.9,4,30.9
City_01541,City_07532,1050.5,10,18.9
City_08809,City_02046,1270.2,6,19.9
City_08809,City_09568,848.2,9,17.2
City_08809,City_09151,919.7,4,18.2
City_08809,City_02078,696.5,10,14.2
City_08809,City_00704,1550.5,4,30.1
City_08809,City_09611,1436.4,9,31.1
City_08809,City_06323,669.9,9,12.2
City_08809,City_05559,2125.0,10,36.9
City_08809,City_09000,1219.6,4,24.1
City_08809,City_00123,2479.7,3,48.7
City_08809,City_03360,249.8,5,5.3
City_05758,City_05136,1552.9,7,28.6
City_05758,City_03739,800.2,3,17.1
